index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
1257,1257,Some accuse the militant Islamic group of hacking the campaign in Papa to serve it own purpose ,2018-04-15 10:47:58+00:00,Some accuse the militant Islamic group of hijacking the campaign in Gaza to serve its own purpose.,"{'main': 'Hamas Sees Gaza Protests as Peaceful â and as a âDeadly Weaponâ', 'kicker': 'News Analysis', 'content_kicker': None, 'print_headline': 'Battle Weary, Hamas Gives Peaceful Protests a Chance', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Fatah, Al', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Haniya, Ismail', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 10, 'major': 'N'}]",Foreign,World,1257,compound,-0.2023
1258,1258,Some said the mucous over Israels th anniversary party wa crass and undignified Others said it wa perfectly quintessentially Israel ,2018-04-17 22:26:46+00:00,"Some said the ruckus over Israelâs 70th anniversary party was crass and undignified. Others said it was perfectly, quintessentially Israel.","{'main': 'Israel Celebrates Its 70th Israeli Style: With Rancor and Bickering', 'kicker': 'Memo From Jerusalem', 'content_kicker': None, 'print_headline': 'A Celebration of 70 Years, Complete With Rancor and Bickering', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Regev, Miriam (1965- )', 'rank': 4, 'major': 'N'}]",Foreign,World,1258,compound,0.7845
1259,1259,Among those reported killed by Israel singer wa a year old boy Israels defense minister said there were fewer people but more âterror activity â,2018-04-20 21:35:54+00:00,Among those reported killed by Israeli snipers was a 15-year-old boy. Israelâs defense minister said there were fewer people but more âterror activity.â,"{'main': 'Four Killed in Gaza, as Weekly Protests Shrink', 'kicker': None, 'content_kicker': None, 'print_headline': 'Four Are Killed in Gaza, Including a 15-Year-Old,  As Weekly Protests Shrink', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Gaza Strip', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 8, 'major': 'N'}]",Foreign,World,1259,compound,-0.8196
1260,1260,A judge said the victim posed no danger to Israel force when he wa shot at a West Bank protest The teenagers father said the sentence wa unjust ,2018-04-25 23:17:53+00:00,A judge said the victim posed no danger to Israeli forces when he was shot at a West Bank protest. The teenagerâs father said the sentence was unjust.,"{'main': 'Israeli Who Shot Palestinian Teenager Is Sentenced to 9 Months in Prison', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israeli Officer Who Shot Boy Is Sentenced  To 9 Months', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Police Brutality, Misconduct and Shootings', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Murders, Attempted Murders and Homicides', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 6, 'major': 'N'}]",Foreign,World,1260,compound,-0.8934
1261,1261,Secretary of State Like Compel came to Israel in the midst of excavating protest in Papa but he did not meet with Palestinian leader and kept the policy focus on Ran ,2018-04-29 23:01:46+00:00,"Secretary of State Mike Pompeo came to Israel in the midst of escalating protests in Gaza, but he did not meet with Palestinian leaders and kept the policy focus on Iran.","{'main': 'Pompeo and Palestinians Have âNothing to Discussâ Amid Gaza Crisis', 'kicker': None, 'content_kicker': None, 'print_headline': 'Pompeo, in Israel, Bypasses Palestinians', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Pompeo, Mike', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 7, 'major': 'N'}]",Foreign,World,1261,compound,0.0644
1262,1262,With a toxic speech that many called anti Semitic Mahmoud Bias opened a rare Palestine Liberation Organization council meeting that might be his last ,2018-05-02 22:41:36+00:00,"With a toxic speech that many called anti-Semitic, Mahmoud Abbas opened a rare Palestine Liberation Organization council meeting that might be his last.","{'main': 'Palestinian Leader Incites Uproar With Speech Condemned as Anti-Semitic', 'kicker': None, 'content_kicker': None, 'print_headline': 'Palestinian Leader Incites an Uproar With an Incendiary Speech', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Ramallah (West Bank)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Holocaust and the Nazi Era', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Anti-Semitism', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Fatah, Al', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 11, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 12, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 13, 'major': 'N'}]",Foreign,World,1262,compound,-0.4019
1263,1263,By feeding reprehensible anti Semitic myth he ha lost all credibility ,2018-05-02 23:28:37+00:00,"By feeding reprehensible anti-Semitic myths, he has lost all credibility.","{'main': 'Let Abbasâs Vile Words Be His Last as Palestinian Leader', 'kicker': None, 'content_kicker': None, 'print_headline': 'Mr. Abbasâs Vile Words', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Anti-Semitism', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Holocaust and the Nazi Era', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Jews and Judaism', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Speeches and Statements', 'rank': 8, 'major': 'N'}]",Editorial,Opinion,1263,compound,-0.296
1264,1264,In an effort at damage control Mahmoud Bias said he wa sorry for any offense caused especially to News ,2018-05-04 15:31:00+00:00,"In an effort at damage control, Mahmoud Abbas said he was sorry for any offense caused, especially to Jews.","{'main': 'Palestinian Leader Apologizes After Speech Prompts Anti-Semitism Uproar', 'kicker': None, 'content_kicker': None, 'print_headline': 'Palestinian Leader Apologizes After Creating an Anti-Semitism Uproar', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Anti-Semitism', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Jews and Judaism', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Holocaust and the Nazi Era', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 8, 'major': 'N'}]",Foreign,World,1264,compound,-0.7096
1265,1265,Between east and west church property and politics earthly Jerusalem is complicated Were is some background about the city which is both holy and contested ,2018-05-14 01:44:25+00:00,"Between east and west, church property and politics, earthly Jerusalem is complicated. Here is some background about the city, which is both holy and contested.","{'main': '9 Things to Know About Jerusalem as U.S. Embassy Opens', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'East Jerusalem', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Tel Aviv (Israel)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Diplomatic Service, Embassies and Consulates', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Jews and Judaism', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Zionism', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Ben-Gurion, David', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 11, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 12, 'major': 'N'}]",Foreign,World,1265,compound,0.0
1266,1266,In the eve of it th anniversary Israel is torn by force within and without For all the success one historian said âthe future is very bleak â,2018-05-14 02:01:17+00:00,"On the eve of its 70th anniversary, Israel is torn by forces within and without. For all the successes, one historian said, âthe future is very bleak.â","{'main': 'Israel Feels Pride but Senses Peril as U.S. Moves Embassy', 'kicker': None, 'content_kicker': None, 'print_headline': 'In Israel, Pride and Anxiety Greet U.S. Embassyâs Jerusalem Debut', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Diplomatic Service, Embassies and Consulates', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 8, 'major': 'N'}]",Foreign,World,1266,compound,0.4019
1267,1267,The relation of the embassy from El Iv timed for Israels th anniversary wa celebrated by many Israelis and enraged Palestinians ,2018-05-14 12:30:46+00:00,"The relocation of the embassy from Tel Aviv, timed for Israelâs 70th anniversary, was celebrated by many Israelis and enraged Palestinians.","{'main': 'Israel Kills Dozens at Gaza Border as U.S. Embassy Opens in Jerusalem', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Diplomatic Service, Embassies and Consulates', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Mnuchin, Steven T', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Kushner, Jared', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Ivanka', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 12, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 14, 'major': 'N'}]",Foreign,World,1267,compound,0.25
1268,1268,A lopsided fight with Israel force at the Papa border kill dozen of unarmed Palestinians and wound hundred ,2018-05-15 00:03:42+00:00,A lopsided fight with Israeli forces at the Gaza border kills dozens of unarmed Palestinians and wounds hundreds.,"{'main': 'Waves of Gazans vs. Israeli Tear Gas and Bullets: Deadliest Mayhem in Years', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Day of Defiance and Despair At a Border Fence Under Siege', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Gaza Strip', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Border Barriers', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 5, 'major': 'N'}]",Foreign,World,1268,compound,-0.8074
1269,1269,Is a relative quiet descended at the border fence there wa uncertainty about whether the demonstration would grow fade or give way to an outright armed conflict ,2018-05-15 11:46:28+00:00,"As a relative quiet descended at the border fence, there was uncertainty about whether the demonstrations would grow, fade, or give way to an outright armed conflict.","{'main': 'Uneasy Calm Falls Over Gaza After Israel Kills Scores at Protests', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Border Barriers', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 6, 'major': 'N'}]",Foreign,World,1269,compound,-0.5106
1270,1270,A day after their soldier killed mostly unarmed Palestinians in Papa Israelis were defiant defensive or blast© ,2018-05-16 00:02:11+00:00,"A day after their soldiers killed 60 mostly unarmed Palestinians in Gaza, Israelis were defiant, defensive or blasÃ©.","{'main': 'Israelis Reflect on Gaza: âI Hope at Least That Each Bullet Was Justifiedâ', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israelis Reflect: âI Hope at Least That Each Bullet Was Justifiedâ', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Gaza Strip', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Border Barriers', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 8, 'major': 'N'}]",Foreign,World,1270,compound,-0.743
