row_id,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,sentiment_type,sentiment_score
1859,More people injured in the Syrian war are seeking treatment in Jordan where health care facility are more secure and a new reconstructive surgery hospital opened this month ,2015-09-26 19:33:54+00:00,"More people injured in the Syrian war are seeking treatment in Jordan, where health care facilities are more secure and a new reconstructive surgery hospital opened this month.","{'main': 'Hospitals Devastated in Syria, War-Wounded Seek Treatment in Jordan', 'kicker': None, 'content_kicker': None, 'print_headline': 'Hospitals Devastated in Syria, War-Wounded Seek Treatment in Jordan', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Sweis, Rana F', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Jordan', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Doctors Without Borders', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Hospitals', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.2466
1860,Early foreign recruit have now poured into Syria to join the civil war stark evidence that an international effort to enforce antiterrorism law is not diminishing the militant rank ,2015-09-26 21:00:16+00:00,"Nearly 30,000 foreign recruits have now poured into Syria to join the civil war, stark evidence that an international effort to enforce antiterrorism laws is not diminishing the militantsâ ranks.","{'main': 'Thousands Enter Syria to Join ISIS Despite Global Efforts', 'kicker': None, 'content_kicker': None, 'print_headline': 'Thousands Enter Syria to Assist Militants in ISIS ', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Free Syrian Army', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,-0.4019
1861,The secretary of State reached out to the Iranians at the United Nations on Saturday despite concern about the countrys support for the Syrian president Lascar al Sad ,2015-09-26 22:38:53+00:00,"The secretary of State reached out to the Iranians at the United Nations on Saturday despite concerns about the countryâs support for the Syrian president, Bashar al-Assad.","{'main': 'Shifting Direction, Kerry Aims to Include Iran in Efforts to End the Conflict in Syria', 'kicker': None, 'content_kicker': None, 'print_headline': 'Shifting Direction, Kerry Aims to Include Iran in Efforts to End the Conflict in Syria ', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Kerry, John', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Ban Ki-moon', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,0.4215
1862,President Drama and President Vladimir V Ruin essentially blamed each other for the catastrophe war in Syria and the refugee crisis it spurred in their speech at the General Assembly ,2015-09-28 09:00:05+00:00,President Obama and President Vladimir V. Putin essentially blamed each other for the catastrophic war in Syria and the refugee crisis it spurred in their speeches at the General Assembly.,"{'main': 'Obama and Putin Play Diplomatic Poker Over Syria', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'General Assembly (UN)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and Africa Migrant Crisis', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Hollande, Francois', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Rouhani, Hassan', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Putin, Vladimir V', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,-0.9652
1863,Attacks that killed at least people along Cements Red Tea coast added to criticism of the Maude led military alliance for failing to adequately distinguish between military and civilian target ,2015-09-28 16:23:55+00:00,Attacks that killed at least 70 people along Yemenâs Red Sea coast added to criticism of the Saudi-led military alliance for failing to adequately distinguish between military and civilian targets.,"{'main': 'Airstrikes in Yemen Hit Wedding Party, Killing Dozens', 'kicker': None, 'content_kicker': None, 'print_headline': 'Warplanes Hit Wedding in Yemen, Reports Say', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Yemen', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Almosawa, Shuaib', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Weddings and Engagements', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Bombs and Explosives', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,-0.9274
1864,The death of dozen Monday in airstrikes on a wedding renewed anger over a coming campaign that critic say indiscriminately kill civilian ,2015-09-29 18:11:48+00:00,The deaths of dozens Monday in airstrikes on a wedding renewed anger over a bombing campaign that critics say indiscriminately kills civilians.,"{'main': 'Saudis Face Mounting Pressure Over Civilian Deaths in Yemen Conflict', 'kicker': None, 'content_kicker': None, 'print_headline': 'Saudis Face Pressure to End Yemen Attacks', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Civilian Casualties', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Houthis', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 6, 'major': 'N'}]",Foreign,World,compound,-0.9371
1865,The United States Britain and France bowing to pressure from Maude Arabia dropped plan for an international investigation into the war in Semen to the dismay of human right group ,2015-09-30 22:27:47+00:00,"The United States, Britain and France, bowing to pressure from Saudi Arabia, dropped plans for an international investigation into the war in Yemen, to the dismay of human rights groups.","{'main': 'Saudi Objections Halt U.N. Inquiry of Yemen War', 'kicker': None, 'content_kicker': None, 'print_headline': 'Saudi Objections Halt U.N. Inquiry of Yemen War ', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Cumming-Bruce, Nick', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations Human Rights Council', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Houthis', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'France', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Netherlands', 'rank': 11, 'major': 'N'}, {'name': 'persons', 'value': ""Zeid Ra'ad Zeid Al Hussein"", 'rank': 12, 'major': 'N'}, {'name': 'persons', 'value': 'Hadi, Abdu Rabbu Mansour', 'rank': 13, 'major': 'N'}]",Foreign,World,compound,-0.7269
1866,The news increased tension between Ran and Maude Arabia and added to doubt that the Maude government had provided a full accounting of the disaster ,2015-10-01 14:36:58+00:00,The news increased tensions between Iran and Saudi Arabia and added to doubts that the Saudi government had provided a full accounting of the disaster.,"{'main': 'Number of Iranians Killed in Hajj Stampede Grows to 464', 'kicker': None, 'content_kicker': None, 'print_headline': 'Iran Joins in Disputing Saudisâ Tally of Hajj Dead', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Iran', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Pilgrimages', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Mecca (Saudi Arabia)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Stampedes', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Accidents and Safety', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Khamenei, Ali', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,-0.7783
1867,The United Nations Human Rights Council wa accused of bowing to pressure from Maude Arabia by stunning an international investigation into abuse in Semen ,2015-10-03 02:49:17+00:00,The United Nations Human Rights Council was accused of bowing to pressure from Saudi Arabia by shunning an international investigation into abuses in Yemen.,"{'main': 'Human Rights Groups Assail U.N. Panelâs Yemen Resolution', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'AMNESTY INTERNATIONAL', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Houthis', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Human Rights Watch', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations Human Rights Council', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Hadi, Abdu Rabbu Mansour', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 10, 'major': 'N'}]",Foreign,World,compound,-0.4939
1868,Numerous American trained security force overseas have collapsed stalked or defeated calling into question a central tent of President Obamaâs approach to combating insurgency ,2015-10-03 23:51:16+00:00,"Numerous American-trained security forces overseas have collapsed, stalled or defected, calling into question a central tenet of President Obamaâs approach to combating insurgencies.","{'main': 'Billions From U.S. Fail to Sustain Foreign Forces', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Financing Fails to Sustain Foreign Forces', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Arango, Tim', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Free Syrian Army', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Afghan National Security Forces', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'Iraqi Army', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 12, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 13, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 14, 'major': 'N'}, {'name': 'persons', 'value': 'Eikenberry, Karl W', 'rank': 15, 'major': 'N'}]",Foreign,World,compound,-0.4215
1869,Senior government official were not injured in the hotel explosion but a security official in Den said at least people were killed in the soldiers building ,2015-10-06 07:57:25+00:00,"Senior government officials were not injured in the hotel explosion, but a security official in Aden said at least 18 people were killed in the soldiersâ building.","{'main': 'ISIS Takes Responsibility for Bombings in Yemen', 'kicker': None, 'content_kicker': None, 'print_headline': 'ISIS Takes Responsibility for Bombings in Yemen', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Yemen', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Bombs and Explosives', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'ADEN (YEMEN)', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Houthis', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,-0.5455
1870,Scores of Pakistani pilgrim were killed in the disaster and many family still do not know what happened to their relative ,2015-10-06 16:10:56+00:00,"Scores of Pakistani pilgrims were killed in the disaster, and many families still do not know what happened to their relatives.","{'main': 'Hajj Stampede Tarnishes Saudisâ Image in Pakistan', 'kicker': None, 'content_kicker': None, 'print_headline': 'Hajj Stampede Tarnishes Saudis&#8217; Image in Pakistan', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Pakistan', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Stampedes', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Pilgrimages', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Mecca (Saudi Arabia)', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Sharif, Nawaz', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,-0.8625
1871,Anne In international president of the aid group said that the airstrike in Afghanistan amounted to âan attack on the Geneva Conventions â,2015-10-07 10:38:34+00:00,"Joanne Liu, international president of the aid group, said that the airstrike in Afghanistan amounted to âan attack on the Geneva Conventions.â","{'main': 'Doctors Without Borders Calls for Inquiry Into Kunduz Hospital Attack', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Doctors Without Borders', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Kunduz (Afghanistan)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Liu, Joanne', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Campbell, John F (1957- )', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,-0.4767
1872,The attack wa the second airstrike on a wedding in Semen in a little over a week and it added to growing criticism over the coalitions air campaign ,2015-10-08 00:53:07+00:00,"The attack was the second airstrike on a wedding in Yemen in a little over a week, and it added to growing criticism over the coalitionâs air campaign.","{'main': 'Yemen Airstrike Said to Kill 23 at a Wedding', 'kicker': None, 'content_kicker': None, 'print_headline': 'Air Attacks Said to Kill 23 in Yemen ', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Yemen', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Almosawa, Shuaib', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,-0.6486
